Cruise,Year,Latitude,Longitude,Sub,C_O,HTS,Depth,HgT,MeHg,DGM,DMHg,MMHg,pHg,pMMHg,Temp,Sal,O2_uM,Station,Date,Time,Season,QF_HgT,QF_DGM,QF_MeHg,QF_MMHg,QF_DMHg,SD_HgT,SD_DGM,SD_MeHg,FHgT,dfac,Type,E_W,Reference,DOI,FMeHg,date_time,Transmission,Fluo
URANIA 2009,2009,36.062314,18.661581,ION1_2,open,none,250,,,0.147564684,,,,,14.8686,38.8936,192.7561928,S03,28/06/2009,10:15:00,summer,,,,,,,,,,200-400,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.062314,18.661581,ION1_2,open,none,500,,,0.138591156,,,,,14.1029,38.8184,183.0900689,S03,28/06/2009,10:15:00,summer,,,,,,,,,,400-600,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.062314,18.661581,ION1_2,open,none,1000,,,0.147564684,,,,,13.7462,38.7392,182.6041725,S03,28/06/2009,10:15:00,summer,,,,,,,,,,800-1000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.062314,18.661581,ION1_2,open,none,1500,,,0.192432325,,,,,13.7698,38.7344,187.3858759,S03,28/06/2009,10:15:00,summer,,,,,,,,,,1000-1600,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.062314,18.661581,ION1_2,open,none,2000,,,0.219352909,,,,,13.8117,38.7319,190.8536938,S03,28/06/2009,10:15:00,summer,,,,,,,,,,1600-2000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.062314,18.661581,ION1_2,open,none,2500,,,0.272695548,,,,,13.8567,38.7259,191.8138752,S03,28/06/2009,10:15:00,summer,,,,,,,,,,2000-2600,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.062314,18.661581,ION1_2,open,none,3000,,,0.245774964,,,,,13.9073,38.7175,192.8039785,S03,28/06/2009,10:15:00,summer,,,,,,,,,,2600-3000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,36.062314,18.661581,ION1_2,open,none,4005,,,0.254748492,,,,,14.1023,38.7277,196.5937922,S03,28/06/2009,10:15:00,summer,,,,,,,,,,>3000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.608364,18.097208,ION3,open,none,0,,,0.103694102,,,,,23.6811,38.2377,204.3341941,S02,29/06/2009,09:30:00,summer,,,,,,,,,,0-10,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.608364,18.097208,ION3,open,none,50,,,0.113664689,,,,,16.3436,38.4054,244.2464786,S02,29/06/2009,09:30:00,summer,,,,,,,,,,Oct-50,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.608364,18.097208,ION3,open,none,120,,,0.123635276,,,,,15.0615,38.5415,229.6427894,S02,29/06/2009,09:30:00,summer,,,,,,,,,,50-200,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.608364,18.097208,ION3,open,none,250,,,0.163019094,,,,,14.9859,38.8321,203.8366861,S02,29/06/2009,09:30:00,summer,,,,,,,,,,200-400,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.608364,18.097208,ION3,open,none,500,,,0.133107333,,,,,14.2332,38.8489,186.4654415,S02,29/06/2009,09:30:00,summer,,,,,,,,,,400-600,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.608364,18.097208,ION3,open,none,1000,,,0.133107333,,,,,13.7663,38.7426,180.536433,S02,29/06/2009,09:30:00,summer,,,,,,,,,,800-1000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.608364,18.097208,ION3,open,none,1500,,,0.241786729,,,,,13.7812,38.737,187.104967,S02,29/06/2009,09:30:00,summer,,,,,,,,,,1000-1600,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.608364,18.097208,ION3,open,none,2000,,,0.241786729,,,,,13.8131,38.7331,190.4990966,S02,29/06/2009,09:30:00,summer,,,,,,,,,,1600-2000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.608364,18.097208,ION3,open,none,2500,,,0.281669076,,,,,13.854,38.726,192.2537723,S02,29/06/2009,09:30:00,summer,,,,,,,,,,2000-2600,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
URANIA 2009,2009,37.608364,18.097208,ION3,open,none,2790,,,0.231816142,,,,,13.8831,38.723,193.1474108,S02,29/06/2009,09:30:00,summer,,,,,,,,,,2600-3000,B,east,"Kotnik et al., 2017",10.1016/j.marchem.2017.03.002,,,,
